0.01,5.,44.37400000000001
0.01,5.225,44.62504088155596
0.01,5.45,44.86532937534332
0.01,5.675,45.0956046753886
0.01,5.9,45.316534860817285
0.01,6.125,45.52872550659531
0.01,6.35,45.73272706839501
0.01,6.575,45.92912312383099
0.01,6.8,46.11856540646269
0.01,7.025,46.30149758510362
0.01,7.25,46.47831722663279
0.01,7.475,46.649386918544295
0.01,7.7,46.815038249431566
0.01,7.925000000000001,46.97557523875516
0.01,8.15,47.131306597520776
0.01,8.375,47.282571179863815
0.01,8.6,47.42958718032787
0.01,8.825,47.57255072092251
0.01,9.05,47.711644992184134
0.01,9.275,47.847041351975676
0.01,9.5,47.97890031127305
0.01,9.725000000000001,48.10737242042835
0.01,9.95,48.23259906758781
0.01,10.175,48.354738343470046
0.01,10.4,48.47397406855741
0.01,10.625,48.59043079903886
0.01,10.850000000000001,48.70422358358094
0.01,11.075,48.81546056728462
0.01,11.3,48.924243531453236
0.01,11.525,49.03066838164973
0.01,11.75,49.134825589877224
0.01,11.975000000000001,49.236800595963075
0.01,12.2,49.33668001644857
0.01,12.425,49.43455104767118
0.01,12.65,49.530489117469415
0.01,12.875,49.62456547030115
0.01,13.1,49.716847541517076
0.01,13.325000000000001,49.807399222226216
0.01,13.55,49.89628110162678
0.01,13.775,49.983550689058774
0.01,14.,50.069262617775436
0.01,14.225,50.15346883220587
0.01,14.450000000000001,50.23621876028371
0.01,14.675,50.317559472244945
0.01,14.9,50.397535827146584
0.01,15.125,50.476190608225224
0.01,15.35,50.55356464809742
0.01,15.575000000000001,50.62969694470081
0.01,15.8,50.704624768783326
0.01,16.025,50.77838376366752
0.01,16.25,50.85100803794464
0.01,16.475,50.92253025168978
0.01,16.700000000000003,50.99298169673273
0.01,16.925,51.06239237146806
0.01,17.15,51.13079105064304
0.01,17.375,51.19820535052176
0.01,17.6,51.26466178978683
0.01,17.825000000000003,51.33018584650839
0.01,18.05,51.39480201148014
0.01,18.275,51.45853383819624
0.01,18.5,51.52140398971922
0.01,18.725,51.58343428266713
0.01,18.950000000000003,51.64464572852965
0.01,19.175,51.70505857250466
0.01,19.4,51.764692330031124
0.01,19.625,51.823565821180324
0.01,19.85,51.881697203053335
0.01,20.075000000000003,51.93910400032195
0.01,20.3,51.995803134038624
0.01,20.525,52.05181094883167
0.01,20.75,52.10714323859267
0.01,20.975,52.161815270755184
0.01,21.2,52.215841809255984
0.01,21.425,52.26923713626367
0.01,21.650000000000002,52.32201507275277
0.01,21.875,52.37418899799621
0.01,22.1,52.42577186804313
0.01,22.325,52.476776233245005
0.01,22.55,52.52721425488779
0.01,22.775000000000002,52.57697469093173
0.01,23.,52.62618111656626
0.01,23.225,52.674851634796084
0.01,23.45,52.7229971250908
0.01,23.675,52.770628144871026
0.01,23.900000000000002,52.81775494198665
0.01,24.125,52.86438746659942
0.01,24.35,52.91053538250358
0.01,24.575,52.95620807791621
0.01,24.8,53.001414675766526
0.01,25.025000000000002,53.04616404351185
0.01,25.25,53.09046480250599
0.01,25.475,53.134325336944194
0.01,25.7,53.17775380240743
0.01,25.925,53.22075813402725
0.01,26.150000000000002,53.26334596657246
0.01,26.375,53.30552454790691
0.01,26.6,53.347301207632306
0.01,26.825,53.38868310524844
0.01,27.05,53.4296772141959
0.01,27.275000000000002,53.47029032818888
0.01,27.5,53.51052906728218
0.01,27.725,53.550399883685785
0.01,27.95,53.58990906733946
0.01,28.175,53.62906275125899
0.01,28.400000000000002,53.667866916665254
0.01,28.625,53.70632739790658
0.01,28.85,53.7444498871843
0.01,29.075,53.78223993909073
0.01,29.3,53.81970297496855
0.01,29.525000000000002,53.85684428709971
0.01,29.75,53.89366904273213
0.01,29.975,53.93018228795121
0.01,30.2,53.96638895140359
0.01,30.425,54.002293847879706
0.01,30.650000000000002,54.03790168176145
0.01,30.875,54.07321705034111
0.01,31.1,54.10824444701714
0.01,31.325,54.14298826437233
0.01,31.55,54.17745279713934
0.01,31.775000000000002,54.211642245058655
0.01,32.,54.24556071563353
0.01,32.225,54.279212226786285
0.01,32.45,54.31260070942021
0.01,32.675,54.34573000989105
0.01,32.900000000000006,54.37860389239178
0.01,33.125,54.411226041254515
0.01,33.35,54.44360006317254
0.01,33.575,54.475729489346364
0.01,33.8,54.50761777755616
0.01,34.025000000000006,54.53926831416429
0.01,34.25,54.570684416050206
0.01,34.475,54.6018693324807
0.01,34.7,54.63282624691797
0.01,34.925,54.663558278767994
0.01,35.150000000000006,54.69406848507155
0.01,35.375,54.72435986214008
0.01,35.6,54.75443534713862
0.01,35.825,54.78429781961768
0.01,36.05,54.813950102996216
0.01,36.275000000000006,54.84339496599743
0.01,36.5,54.87263512403922
0.01,36.725,54.90167324058085
0.01,36.95,54.93051192842783
0.01,37.175000000000004,54.959153750996116
0.01,37.4,54.98760122353738
0.01,37.625,55.01585681432682
0.01,37.85,55.04392294581464
0.01,38.075,55.07180199574281
0.01,38.300000000000004,55.099496298228054
0.01,38.525,55.127008144812564
0.01,38.75,55.154339785483295
0.01,38.975,55.18149342966132
0.01,39.2,55.20847124716181
0.01,39.425000000000004,55.23527536912619
0.01,39.65,55.26190788892706
0.01,39.875,55.28837086304695
0.01,40.1,55.3146662414308
0.01,40.325,55.34079548477167
0.01,40.550000000000004,55.3667604569242
0.01,40.775,55.392563098915005
0.01,41.,55.41820531827244
0.01,41.225,55.443688989784924
0.01,41.45,55.46901595623788
0.01,41.675000000000004,55.49418802913044
0.01,41.9,55.51920698937214
0.01,42.125,55.544074587960466
0.01,42.35,55.56879254663999
0.01,42.575,55.59336255854343
0.01,42.800000000000004,55.61778628881545
0.01,43.025,55.64206537521957
0.01,43.25,55.66620142872895
0.01,43.475,55.69019603410128
0.01,43.7,55.71405075043855
0.01,43.925000000000004,55.737767111732005
0.01,44.15,55.76134662739281
0.01,44.375,55.78479078276879
0.01,44.6,55.80810103964791
0.01,44.825,55.83127883674859
0.01,45.050000000000004,55.854325590197476
0.01,45.275,55.877242693994965
0.01,45.5,55.90003152046894
0.01,45.725,55.92269342071688
0.01,45.95,55.945229725037
0.01,46.175000000000004,55.96764174334838
0.01,46.4,55.98993076560079
0.01,46.625,56.012098062174175
0.01,46.85,56.034144884268414
0.01,47.075,56.056072464283325
0.01,47.300000000000004,56.07788201618952
0.01,47.525,56.0995747358901
0.01,47.75,56.12115180157366
0.01,47.975,56.14261437405871
0.01,48.2,56.16396359712985
0.01,48.425000000000004,56.18520059786594
0.01,48.65,56.206326486960364
0.01,48.875,56.227342359033756
0.01,49.1,56.24824929293939
0.01,49.325,56.26904835206132
0.01,49.550000000000004,56.28974058460564
0.01,49.775,56.31032702388483
0.01,50.,56.33080868859572
0.014950000000000001,5.,29.864022175101507
0.014950000000000001,5.225,30.009893204711233
0.014950000000000001,5.45,30.149020524239617
0.014950000000000001,5.675,30.28194880814541
0.014950000000000001,5.9,30.40916017684306
0.014950000000000001,6.125,30.531083388935144
0.014950000000000001,6.35,30.648101406418565
0.014950000000000001,6.575,30.760586597109018
0.014950000000000001,6.8,30.868899599526504
0.014950000000000001,7.025,30.97330037882955
0.014950000000000001,7.25,31.074023654423055
0.014950000000000001,7.475,31.171284052645966
0.014950000000000001,7.7,31.265278324450023
0.014950000000000001,7.925000000000001,31.3561872659576
0.014950000000000001,8.15,31.444186756838008
0.014950000000000001,8.375,31.52946690600036
0.014950000000000001,8.6,31.612183534672166
0.014950000000000001,8.825,31.692477946400903
0.014950000000000001,9.05,31.770480300615347
0.014950000000000001,9.275,31.846310743135298
0.014950000000000001,9.5,31.920080397692093
0.014950000000000001,9.725000000000001,31.991892238396716
0.014950000000000001,9.95,32.06184185984236
0.014950000000000001,10.175,32.13001962695574
0.014950000000000001,10.4,32.19650955462128
0.014950000000000001,10.625,32.261385453130735
0.014950000000000001,10.850000000000001,32.324716345967715
0.014950000000000001,11.075,32.386567002136836
0.014950000000000001,11.3,32.44699827666471
0.014950000000000001,11.525,32.506067417789495
0.014950000000000001,11.75,32.56382834467055
0.014950000000000001,11.975000000000001,32.6203318989448
0.014950000000000001,12.2,32.67562853537422
0.014950000000000001,12.425,32.72976813778632
0.014950000000000001,12.65,32.78279487724265
0.014950000000000001,12.875,32.83475046368386
0.014950000000000001,13.1,32.88567435425906
0.014950000000000001,13.325000000000001,32.935603911094034
0.014950000000000001,13.55,32.98457454556372
0.014950000000000001,13.775,33.03261985042595
0.014950000000000001,14.,33.079771721017444
0.014950000000000001,14.225,33.12606046657676
0.014950000000000001,14.450000000000001,33.17151491264046
0.014950000000000001,14.675,33.21616249535474
0.014950000000000001,14.9,33.26002934845376
0.014950000000000001,15.125,33.30314038357598
0.014950000000000001,15.35,33.34551936451922
0.014950000000000001,15.575000000000001,33.387188975973224
0.014950000000000001,15.8,33.42817088721354
0.014950000000000001,16.025,33.468485811191854
0.014950000000000001,16.25,33.50815355941493
0.014950000000000001,16.475,33.5471930929658
0.014950000000000001,16.700000000000003,33.585622569987045
0.014950000000000001,16.925,33.62345938991528
0.014950000000000001,17.15,33.660720234729006
0.014950000000000001,17.375,33.69742110744768
0.014950000000000001,17.6,33.73357736809807
0.014950000000000001,17.825000000000003,33.7692037673445
0.014950000000000001,18.05,33.804314477962016
0.014950000000000001,18.275,33.83892312431566
0.014950000000000001,18.5,33.87304280999525
0.014950000000000001,18.725,33.90668614374138
0.014950000000000001,18.950000000000003,33.93986526378808
0.014950000000000001,19.175,33.97259186073563
0.014950000000000001,19.4,34.0048771990589
0.014950000000000001,19.625,34.03673213734693
0.014950000000000001,19.85,34.06816714736246
0.014950000000000001,20.075000000000003,34.0991923320026
0.014950000000000001,20.3,34.12981744223538
0.014950000000000001,20.525,34.16005189308137
0.014950000000000001,20.75,34.18990477870394
0.014950000000000001,20.975,34.219384886666774
0.014950000000000001,21.2,34.2485007114133
0.014950000000000001,21.425,34.27726046701777
0.014950000000000001,21.650000000000002,34.30567209925502
0.014950000000000001,21.875,34.33374329703156
0.014950000000000001,22.1,34.361481503218215
0.014950000000000001,22.325,34.38889392492116
0.014950000000000001,22.55,34.41598754322604
0.014950000000000001,22.775000000000002,34.442749838818074
0.014950000000000001,23.,34.46920797091925
0.014950000000000001,23.225,34.49536930385527
0.014950000000000001,23.45,34.5212399370853
0.014950000000000001,23.675,34.54682578817682
0.014950000000000001,23.900000000000002,34.572132599889784
0.014950000000000001,24.125,34.59716594692139
0.014950000000000001,24.35,34.621931242330554
0.014950000000000001,24.575,34.64643374366029
0.014950000000000001,24.8,34.67067855877468
0.014950000000000001,25.025000000000002,34.69467065142625
0.014950000000000001,25.25,34.71841484656839
0.014950000000000001,25.475,34.74191583542688
0.014950000000000001,25.7,34.765178180343185
0.014950000000000001,25.925,34.78820631940187
