x,z,Q,PT,percent_O3S1OCT,percent_O1S0OCT,percent_O3P0OCT,percent_O3S1SING,total
0.1,0.1,36.66666666666667,0.13224489795918368,0.1479370252437186,9.029671031100738e-10,1.136882488839279e-10,0.852062973739626,1.0
0.1,0.1,36.66666666666667,0.25448979591836735,0.14903488205168733,7.529725796362111e-10,9.480315920880168e-11,0.850965117100537,1.0
0.1,0.1,36.66666666666667,0.37673469387755104,0.15082437125939788,5.596979702124129e-10,7.046888188747368e-11,0.8491756281104352,1.0
0.1,0.1,36.66666666666667,0.49897959183673474,0.1533018568116459,3.7077921805206506e-10,4.668302962278878e-11,0.8466981427708918,1.0
0.1,0.1,36.66666666666667,0.6212244897959184,0.15646202571834722,2.1885549657928644e-10,2.7555043898081476e-11,0.8435379740352423,1.0
0.1,0.1,36.66666666666667,0.7434693877551021,0.16029765848263108,1.1506705594104417e-10,1.4487540076608508e-11,0.8397023413878143,1.0
0.1,0.1,36.66666666666667,0.8657142857142858,0.16479937629569152,5.387030870922395e-11,6.78255170414741e-12,0.8352006236436557,1.0
0.1,0.1,36.66666666666667,0.9879591836734695,0.16995538925295836,2.2448828019301946e-11,2.8264240615416724e-12,0.8300446107217664,1.0
0.1,0.1,36.66666666666667,1.110204081632653,0.1757512697401023,8.323706874207874e-12,1.0479979342463923e-12,0.8242487302505259,0.9999999999999999
0.1,0.1,36.66666666666667,1.2324489795918367,0.18216977292495484,2.7450415783302985e-12,3.4561499425511416e-13,0.8178302270719544,0.9999999999999999
0.1,0.1,36.66666666666667,1.3546938775510204,0.18919072233137393,8.048620741883585e-13,1.0133631612092746e-13,0.8108092776677198,1.0
0.1,0.1,36.66666666666667,1.4769387755102041,0.1967909732727483,2.097348107569728e-13,2.6406702174238083e-14,0.8032090267270156,1.0
0.1,0.1,41.111111111111114,0.01,0.18072915959274427,9.277534010443314e-10,1.1683105349105156e-10,0.8192708393626712,0.9999999999999999
0.1,0.1,41.111111111111114,0.13224489795918368,0.18120483564588952,8.677118000683307e-10,1.0927007501614717e-10,0.8187951633771287,1.0
0.1,0.1,41.111111111111114,0.25448979591836735,0.18249669834293392,7.233640450432853e-10,9.109250728137965e-11,0.8175033008426096,1.0
0.1,0.1,41.111111111111114,0.37673469387755104,0.1846008106713235,5.374356678805601e-10,6.767873358531881e-11,0.8153991887235621,1.0
0.1,0.1,41.111111111111114,0.49897959183673474,0.18751060507668474,3.557987990747761e-10,4.4805385224096615e-11,0.8124893945227111,1.0
0.1,0.1,41.111111111111114,0.6212244897959184,0.19121669757104326,2.0983841471850782e-10,2.6424740698184734e-11,0.8087833021926936,1.0
0.1,0.1,41.111111111111114,0.7434693877551021,0.19570666293763483,1.1021484856351282e-10,1.3879245124337331e-11,0.804293336938271,0.9999999999999999
0.1,0.1,41.111111111111114,0.8657142857142858,0.20096479880308502,5.153764465249473e-11,6.490083800739098e-12,0.7990352011388873,1.0
0.1,0.1,41.111111111111114,0.9879591836734695,0.2069719085509762,2.1447704146156733e-11,2.700887830256687e-12,0.7930280914248753,1.0
0.1,0.1,41.111111111111114,1.110204081632653,0.21370513219400183,7.940428363471616e-12,9.999301644492564e-13,0.7862948677970577,0.9999999999999999
0.1,0.1,41.111111111111114,1.2324489795918367,0.22113785064918134,2.614245491270541e-12,3.292093076517589e-13,0.7788621493478752,1.0
0.1,0.1,41.111111111111114,1.3546938775510204,0.22923968292028693,7.651068686468473e-13,9.634913911027473e-14,0.7707603170788515,0.9999999999999999
0.1,0.1,41.111111111111114,1.4769387755102041,0.2379765882414563,1.9898037838142038e-13,2.5057399093531934e-14,0.7620234117583196,0.9999999999999999
0.1,0.1,45.55555555555556,0.01,0.2151818651879404,8.887386903837548e-10,1.1193373433798964e-10,0.7848181338113872,1.0
0.1,0.1,45.55555555555556,0.13224489795918368,0.21572434326619733,8.311300206457197e-10,1.0467811060539639e-10,0.7842756557979945,1.0
0.1,0.1,45.55555555555556,0.25448979591836735,0.21719702426376705,6.92659620888002e-10,8.723821617088837e-11,0.7828029749563352,1.0
0.1,0.1,45.55555555555556,0.37673469387755104,0.21959374947275512,5.143715617568599e-10,6.478341763184432e-11,0.7804062499480899,1.0
0.1,0.1,45.55555555555556,0.49897959183673474,0.22290433991810177,3.4029946033874517e-10,4.285960519224246e-11,0.7770956596987392,1.0
0.1,0.1,45.55555555555556,0.6212244897959184,0.22711443556307698,2.0052476493171456e-10,2.5255438982140472e-11,0.7728855642111429,1.0
0.1,0.1,45.55555555555556,0.7434693877551021,0.23220531191683208,1.052133237657222e-10,1.3251274371912397e-11,0.7677946879647034,1.0
0.1,0.1,45.55555555555556,0.8657142857142858,0.23815370676505462,4.913896594511446e-11,6.1888922123655314e-12,0.7618462931796176,1.0
0.1,0.1,45.55555555555556,0.9879591836734695,0.24493169156009711,2.0421069397387223e-11,2.5719669702213443e-12,0.7550683084169099,1.0
0.1,0.1,45.55555555555556,1.110204081632653,0.25250661987035317,7.548590077473532e-12,9.507202572597163e-13,0.7474933801211475,1.0
0.1,0.1,45.55555555555556,1.2324489795918367,0.26084117960721986,2.4809815384600286e-12,3.1247151882577447e-13,0.7391588203899867,1.0
0.1,0.1,45.55555555555556,1.3546938775510204,0.269893567340483,7.247511763287517e-13,9.128004272808109e-14,0.730106432658701,1.0
0.1,0.1,45.55555555555556,1.4769387755102041,0.27961779296871564,1.8810698191481205e-13,2.3691459782944613e-14,0.7203822070310727,1.0000000000000002
0.1,0.1,50.0,0.01,0.25032251543780626,8.489449418743782e-10,1.0693295348556794e-10,0.7496774836063159,1.0
0.1,0.1,50.0,0.13224489795918368,0.2509252593838415,7.938261238736889e-10,9.99901969995774e-11,0.7490747397223422,1.0
0.1,0.1,50.0,0.25448979591836735,0.2525608600450818,6.613680930774451e-10,8.330580706181321e-11,0.7474391392102443,1.0
0.1,0.1,50.0,0.37673469387755104,0.2552205887726472,4.908896471018085e-10,6.183237240825924e-11,0.7447794106746307,1.0
0.1,0.1,50.0,0.49897959183673474,0.25889010924655487,3.2454086263784186e-10,4.0879109182269844e-11,0.7411098903880253,1.0000000000000002
0.1,0.1,50.0,0.6212244897959184,0.26354937344094265,1.910717389089243e-10,2.406736215901498e-11,0.7364506263439181,0.9999999999999998
0.1,0.1,50.0,0.7434693877551021,0.2691725220674805,1.0014759055518647e-10,1.2614572646943364e-11,0.7308274778197573,1.0
0.1,0.1,50.0,0.8657142857142858,0.27572782557045866,4.6715441198992125e-11,5.884268642628654e-12,0.7242721743769418,1.0000000000000002
0.1,0.1,50.0,0.9879591836734695,0.28317770259884256,1.9386693517926472e-11,2.4419444582757806e-12,0.7168222973793288,1.0
0.1,0.1,50.0,1.110204081632653,0.291478848896648,7.155027553516609e-12,9.012459946800231e-13,0.7085211510952958,1.0
0.1,0.1,50.0,1.2324489795918367,0.30058250138277204,2.3475900630166972e-12,2.9570202569025097e-13,0.6994174986145847,1.0
0.1,0.1,50.0,1.3546938775510204,0.31043485101121987,6.845072588450843e-13,8.62204122554819e-14,0.6895651489880094,1.0
0.1,0.1,50.0,1.4769387755102041,0.32097760530892255,1.7730706293299649e-13,2.2333566027751136e-14,0.6790223946908777,0.9999999999999998
0.1988888888888889,0.1,10.0,0.01,0.032250456974716464,1.0958926958199183e-09,1.3827144825073236e-10,0.9677495417911194,1.0
0.1988888888888889,0.1,10.0,0.13224489795918368,0.032350770990813175,1.0254587360691249e-09,1.2938462415023087e-10,0.9676492278543434,0.9999999999999999
0.1988888888888889,0.1,10.0,0.25448979591836735,0.032623692108868355,8.559784868594465e-10,1.080008886827868e-10,0.9673763069271522,0.9999999999999999
0.1988888888888889,0.1,10.0,0.37673469387755104,0.03306973014981555,6.373109296302131e-10,8.041107086680563e-11,0.9669302691324625,1.0
0.1988888888888889,0.1,10.0,0.49897959183673474,0.0336896824380672,4.2315881618924347e-10,5.339097758177491e-11,0.966310317085383,1.0
0.1988888888888889,0.1,14.444444444444445,0.01,0.069320528133794,1.0539140449287442e-09,1.329689113155777e-10,0.9306794706793231,1.0
0.1988888888888889,0.1,14.444444444444445,0.13224489795918368,0.06952786332688671,9.86060601936671e-10,1.244080628411847e-10,0.9304721355626447,1.0000000000000002
0.1988888888888889,0.1,14.444444444444445,0.25448979591836735,0.0700917035642268,8.228250888595487e-10,1.038131684412603e-10,0.929908295509135,1.0
0.1988888888888889,0.1,14.444444444444445,0.37673469387755104,0.0710124078460271,6.123026286707481e-10,7.725223354008957e-11,0.928987591464418,1.0
0.1988888888888889,0.1,14.444444444444445,0.49897959183673474,0.07229048552157082,4.062550640095284e-10,5.125588167053946e-11,0.9277095140209183,1.0
0.1988888888888889,0.1,18.88888888888889,0.01,0.11774529367173911,9.990771842634215e-10,1.2603280439610745e-10,0.8822547052031509,1.0
0.1988888888888889,0.1,18.88888888888889,0.13224489795918368,0.11807908956352028,9.34608817965131e-10,1.1790017047413533e-10,0.8819209093839707,1.0
0.1988888888888889,0.1,18.88888888888889,0.25448979591836735,0.11898630976553708,7.795609209340255e-10,9.834099968498759e-11,0.881013689356561,1.0
0.1988888888888889,0.1,18.88888888888889,0.37673469387755104,0.12046607637809999,5.79707348071376e-10,7.312962797797412e-11,0.8795339229690631,1.0
0.1988888888888889,0.1,18.88888888888889,0.49897959183673474,0.12251683505648497,3.842603463454107e-10,4.8474141768973206e-11,0.8774831645107806,1.0
0.1988888888888889,0.1,23.333333333333336,0.01,0.17415468488648259,9.351984252876317e-10,1.1793394093146573e-10,0.825845314060385,0.9999999999999999
0.1988888888888889,0.1,23.333333333333336,0.13224489795918368,0.17461674513326808,8.746934776923003e-10,1.1030391641172317e-10,0.8253832538817345,1.0
0.1988888888888889,0.1,23.333333333333336,0.25448979591836735,0.17587172789757394,7.29226119740526e-10,9.195963958633769e-11,0.8241282712812403,1.0
0.1988888888888889,0.1,23.333333333333336,0.37673469387755104,0.1779160805660887,5.41841623191375e-10,6.83293686727578e-11,0.8220839188237403,1.0
0.1988888888888889,0.1,23.333333333333336,0.49897959183673474,0.18074386243717808,3.587620364041561e-10,4.5241971827237705e-11,0.819256137158818,1.0
0.1988888888888889,0.1,27.77777777777778,0.01,0.2350247386576659,8.662683515896375e-10,1.0917065376723072e-10,0.7649752603668951,1.0
0.1988888888888889,0.1,27.77777777777778,0.13224489795918368,0.23560222375804735,8.100645915688559e-10,1.0208762780375665e-10,0.7643977753298004,0.9999999999999999
0.1988888888888889,0.1,27.77777777777778,0.25448979591836735,0.2371695682246491,6.749870070158606e-10,8.506460233146687e-11,0.7628304310152993,1.0
0.1988888888888889,0.1,27.77777777777778,0.37673469387755104,0.23971919506656283,5.011067309406462e-10,6.315150417715494e-11,0.7602808043691789,1.0
0.1988888888888889,0.1,27.77777777777778,0.49897959183673474,0.24323862858552,3.3139483274222226e-10,4.1763721921920964e-11,0.7567613710413215,1.0
0.1988888888888889,0.1,32.22222222222222,0.01,0.2972112686122357,7.958474824229282e-10,1.0021870343028077e-10,0.7027887304916981,1.0
0.1988888888888889,0.1,32.22222222222222,0.13224489795918368,0.29788205329296524,7.440640271465524e-10,9.369776711828972e-11,0.7021179458692729,1.0
0.1988888888888889,0.1,32.22222222222222,0.25448979591836735,0.29970127125897583,6.196561165367375e-10,7.803144942155272e-11,0.7002987280433366,1.0
0.1988888888888889,0.1,32.22222222222222,0.37673469387755104,0.30265641783801644,4.59624339496836e-10,5.787912431303437e-11,0.6973435816444801,1.0
0.1988888888888889,0.1,32.22222222222222,0.49897959183673474,0.30672708059066134,3.035924821888758e-10,3.8230497184611283e-11,0.6932729190675158,1.0
0.1988888888888889,0.1,32.22222222222222,0.6212244897959184,0.31188496270323895,1.785310949628597e-10,2.2481889123647314e-11,0.6881150370957481,1.0
0.1988888888888889,0.1,32.22222222222222,0.7434693877551021,0.3180939629654905,9.34437314634574e-11,1.176709082806195e-11,0.6819060369292987,1.0
0.1988888888888889,0.1,32.22222222222222,0.8657142857142858,0.32531034896079014,4.351737624811508e-11,5.4800135963188684e-12,0.6746896509902125,1.0
0.1988888888888889,0.1,32.22222222222222,0.9879591836734695,0.3334830586910133,1.8026168706679877e-11,2.269981743359865e-12,0.6665169412886904,0.9999999999999999
0.1988888888888889,0.1,32.22222222222222,1.110204081632653,0.3425541586577673,6.6392416125096115e-12,8.360599246232037e-13,0.6574458413347575,1.0
0.1988888888888889,0.1,32.22222222222222,1.2324489795918367,0.35245947452750426,2.1734653565363305e-12,2.736980197757908e-13,0.6475405254700486,1.0
0.1988888888888889,0.1,32.22222222222222,1.3546938775510204,0.3631293956845407,6.3219922329062e-13,7.961096550173763e-14,0.6368706043147475,1.0
0.1988888888888889,0.1,32.22222222222222,1.4769387755102041,0.37448983932575663,1.6333389044459177e-13,2.0568150415887926e-14,0.6255101606740594,1.0
0.1988888888888889,0.1,36.66666666666667,0.01,0.358232604170595,7.267460951791755e-10,9.147507800451106e-11,0.6417673950111838,1.0
0.1988888888888889,0.1,36.66666666666667,0.13224489795918368,0.3589707645607983,6.793257410333876e-10,8.550630758625648e-11,0.6410292346743697,1.0
0.1988888888888889,0.1,36.66666666666667,0.25448979591836735,0.36097125524643336,5.654416523663245e-10,7.11717883320129e-11,0.6390287441169532,1.0
0.1988888888888889,0.1,36.66666666666667,0.37673469387755104,0.3642163368157119,4.190497392232243e-10,5.274552947376175e-11,0.6357836627124928,1.0
0.1988888888888889,0.1,36.66666666666667,0.49897959183673474,0.3686772305181266,2.764637724673547e-10,3.479832271494718e-11,0.6313227691706113,1.0
0.1988888888888889,0.1,36.66666666666667,0.6212244897959184,0.37431439519432463,1.6233381058970172e-10,2.0432855552944423e-11,0.6256856046229087,1.0
0.1988888888888889,0.1,36.66666666666667,0.7434693877551021,0.38107795274079564,8.481283701844682e-11,1.0675338929937489e-11,0.6189220471637161,1.0
0.1988888888888889,0.1,36.66666666666667,0.8657142857142858,0.38890829048522013,3.941531903460773e-11,4.961181638512292e-12,0.6110917094704035,1.0
0.1988888888888889,0.1,36.66666666666667,0.9879591836734695,0.3977368629370307,1.6288403552338915e-11,2.0502112022381212e-12,0.6022631370446307,1.0
0.1988888888888889,0.1,36.66666666666667,1.110204081632653,0.40748720322157256,5.9835128142031e-12,7.531410282779376e-13,0.5925127967716908,1.0
0.1988888888888889,0.1,36.66666666666667,1.2324489795918367,0.41807613797444276,1.953223473282211e-12,2.45851021097928e-13,0.5819238620233581,1.0
0.1988888888888889,0.1,36.66666666666667,1.3546938775510204,0.4294151811795629,5.663996372817725e-13,7.129236929618875e-14,0.5705848188197994,1.0
0.1988888888888889,0.1,36.66666666666667,1.4769387755102041,0.44141206521529686,1.4585908635832702e-13,1.8359192282973552e-14,0.5585879347845389,1.0
0.1988888888888889,0.1,41.111111111111114,0.01,0.4164025731984478,6.608736340313995e-10,8.317853506098374e-11,0.5835974260575,1.0
0.1988888888888889,0.1,41.111111111111114,0.13224489795918368,0.41718267924634556,6.176361176987604e-10,7.77365971729708e-11,0.5828173200582817,1.0
0.1988888888888889,0.1,41.111111111111114,0.25448979591836735,0.4192953830172768,5.13833815550962e-10,6.467188557910314e-11,0.5807046164042176,1.0
0.1988888888888889,0.1,41.111111111111114,0.37673469387755104,0.4227179485231375,3.8049089200882547e-10,4.788914759434535e-11,0.5772820510484824,1.0
0.1988888888888889,0.1,41.111111111111114,0.49897959183673474,0.4274136735834315,2.507423833204457e-10,3.1558807990368977e-11,0.5725863261342673,1.0
0.1988888888888889,0.1,41.111111111111114,0.6212244897959184,0.433332491311497,1.4702159569636854e-10,1.8504355935269674e-11,0.5666675085229771,1.0
0.1988888888888889,0.1,41.111111111111114,0.7434693877551021,0.44041182669818757,7.668212943757151e-11,9.651326461710362e-12,0.5595881732154789,1.0
0.1988888888888889,0.1,41.111111111111114,0.8657142857142858,0.4485777174261746,3.556665039310811e-11,4.476471331861811e-12,0.5514222825337822,1.0
0.1988888888888889,0.1,41.111111111111114,0.9879591836734695,0.4577461966612863,1.4665431491697164e-11,1.8458129432027393e-12,0.5422538033222025,1.0
0.1988888888888889,0.1,41.111111111111114,1.110204081632653,0.4678249188369236,5.3741901185125204e-12,6.764035334111201e-13,0.5321750811570257,1.0
0.1988888888888889,0.1,41.111111111111114,1.2324489795918367,0.4787149900345686,1.7496895799916773e-12,2.2021852375527041e-13,0.5212850099634615,1.0
0.1988888888888889,0.1,41.111111111111114,1.3546938775510204,0.4903129457655418,5.059485515973076e-13,6.36794345711348e-14,0.5096870542338887,1.0
0.1988888888888889,0.1,41.111111111111114,1.4769387755102041,0.5025128039883185,1.2990439529131225e-13,1.634995972286122e-14,0.4974871960115353,1.0
0.1988888888888889,0.1,45.55555555555556,0.01,0.47059754526960584,5.995025132997765e-10,7.546364571223485e-11,0.5294024540554281,1.0
0.1988888888888889,0.1,45.55555555555556,0.13224489795918368,0.47139717131306474,5.601827318594307e-10,7.051418513405539e-11,0.5286028280562383,1.0
0.1988888888888889,0.1,45.55555555555556,0.25448979591836735,0.4735613434627014,4.658168294710264e-10,5.863567775973686e-11,0.5264386560128461,1.0
0.1988888888888889,0.1,45.55555555555556,0.37673469387755104,0.47706296558592015,3.446716872274626e-10,4.3386276979568356e-11,0.522937034026022,1.0
0.1988888888888889,0.1,45.55555555555556,0.49897959183673474,0.48185847887615796,2.2690035355359283e-10,2.856156148254057e-11,0.5181415208683801,0.9999999999999999
0.1988888888888889,0.1,45.55555555555556,0.6212244897959184,0.4878888217106003,1.3286698363968206e-10,1.6724912336146517e-11,0.512111178139808,1.0000000000000002
0.1988888888888889,0.1,45.55555555555556,0.7434693877551021,0.4950807525253684,6.919067438812401e-11,8.709522350250903e-12,0.5049192473967314,1.0
0.1988888888888889,0.1,45.55555555555556,0.8657142857142858,0.5033485162937846,3.203394249094832e-11,4.032340204209001e-12,0.49665148367014916,1.0
0.1988888888888889,0.1,45.55555555555556,0.9879591836734695,0.5125958183936945,1.3182005529704078e-11,1.6593128018679155e-12,0.48740418159146415,1.0
0.1988888888888889,0.1,45.55555555555556,1.110204081632653,0.5227180498522626,4.819849765649498e-12,6.067087744122516e-13,0.47728195014231084,1.0
0.1988888888888889,0.1,45.55555555555556,1.2324489795918367,0.5336046884152841,1.5654526818081043e-12,1.970546643899762e-13,0.46639531158295333,0.9999999999999999
0.1988888888888889,0.1,45.55555555555556,1.3546938775510204,0.5451417841742966,4.5152187713460556e-13,5.6836270426727867e-14,0.454858215825195,1.0
0.1988888888888889,0.1,45.55555555555556,1.4769387755102041,0.5572144296304643,1.1562064757385774e-13,1.455399333942379e-14,0.4427855703694056,1.0
0.1988888888888889,0.1,50.0,0.01,0.5203527403160099,5.431590562313031e-10,6.838243982261481e-11,0.47964725907244854,0.9999999999999999
0.1988888888888889,0.1,50.0,0.13224489795918368,0.5211536836422261,5.07453655335967e-10,6.388721434481685e-11,0.478846315786433,1.0
0.1988888888888889,0.1,50.0,0.25448979591836735,0.5233201386578026,4.217879878799797e-10,5.3102109535336215e-11,0.47667986086730735,1.0
0.1988888888888889,0.1,50.0,0.37673469387755104,0.5268214932164199,3.118754717297846e-10,3.926438385412769e-11,0.47317850643244025,1.0
0.1988888888888889,0.1,50.0,0.49897959183673474,0.5316087121892981,2.0511413286307212e-10,2.582338393581681e-11,0.46839128757976445,1.0
0.1988888888888889,0.1,50.0,0.6212244897959184,0.5376156544038674,1.1996538229604544e-10,1.5103357739400106e-11,0.4623843454610638,0.9999999999999999
0.1988888888888889,0.1,50.0,0.7434693877551021,0.544760851534949,6.238285398647763e-11,7.853853691204318e-12,0.4552391483948142,1.0
0.1988888888888889,0.1,50.0,0.8657142857142858,0.5529496949219074,2.8834674280171255e-11,3.630217256156418e-12,0.4470503050456277,1.0
0.1988888888888889,0.1,50.0,0.9879591836734695,0.5620769549805557,1.1843772004594721e-11,1.4911028677243892e-12,0.43792304500610946,1.0
0.1988888888888889,0.1,50.0,1.110204081632653,0.5720295371176419,4.32187585260649e-12,5.441139423547054e-13,0.42797046287749213,1.0
0.1988888888888889,0.1,50.0,1.2324489795918367,0.5826893613214049,1.4007003120308984e-12,1.7634485460218785e-13,0.417310638677018,0.9999999999999999
0.1988888888888889,0.1,50.0,1.3546938775510204,0.5939362432062842,4.0308532049047336e-13,5.0747487969861187e-14,0.4060637567932619,1.0
0.1988888888888889,0.1,50.0,1.4769387755102041,0.6056506544959341,1.0297292809125396e-13,1.2964047966752472e-14,0.39434934550394984,0.9999999999999999
0.2977777777777778,0.1,10.0,0.01,0.07168513005680725,1.0512363376700475e-09,1.3263790587230292e-10,0.9283148687593186,1.0
0.2977777777777778,0.1,10.0,0.13224489795918368,0.07189899131243616,9.835478175162088e-10,1.240974252562131e-10,0.9281010075799186,1.0
0.2977777777777778,0.1,10.0,0.25448979591836735,0.07248056249257488,8.207113179989928e-10,1.0355181479585732e-10,0.9275194365831619,1.0
0.2977777777777778,0.1,10.0,0.37673469387755104,0.07343016826253551,6.10709064805063e-10,7.705514787712812e-11,0.9265698310497003,1.0
0.2977777777777778,0.1,10.0,0.49897959183673474,0.07474825938125097,4.051787755150122e-10,5.1122723180715637e-11,0.9252517401624475,1.0
0.2977777777777778,0.1,14.444444444444445,0.01,0.14787912309692564,9.649532274998414e-10,1.2174906387710593e-10,0.8521208758163721,1.0
0.2977777777777778,0.1,14.444444444444445,0.13224489795918368,0.14828398738352372,9.025994126837005e-10,1.1388182392527848e-10,0.851716011599995,1.0
0.2977777777777778,0.1,14.444444444444445,0.25448979591836735,0.1493839676129003,7.526636928791081e-10,9.496429195821516e-11,0.8506160315394716,0.9999999999999999
0.2977777777777778,0.1,14.444444444444445,0.37673469387755104,0.15117690371445136,5.594656134502396e-10,7.058830704725393e-11,0.8488230956554946,0.9999999999999999
0.2977777777777778,0.1,14.444444444444445,0.49897959183673474,0.15365913221757863,3.706227628894512e-10,4.676182549308556e-11,0.8463408673650368,1.0
0.2977777777777778,0.1,18.88888888888889,0.01,0.23780069667662085,8.631248191137675e-10,1.0889549550609962e-10,0.7621993023513589,1.0
0.2977777777777778,0.1,18.88888888888889,0.13224489795918368,0.23838287711955905,8.071178158197777e-10,1.0182941393776638e-10,0.7616171219714938,1.0
0.2977777777777778,0.1,18.88888888888889,0.25448979591836735,0.2399629128263274,6.725153288633172e-10,8.484739211556097e-11,0.7600370864163098,1.0
